UpdatedAt,Country,CountryCode,State,StateCode,City,CityID,Latitude,Longitude,WeatherCondition,WeatherDescription,WeatherCode,Temperature,FeelsLike,TempMin,TempMax,Pressure,Humidity,SeaLevel,GroundLevel,WindSpeed,WindDirection,WindGust,CloudCoverage,Visibility,AQI,CO,NO,NO2,O3,SO2,PM25,PM10,NH3,CreatedAt,Source,Date,AQI_Category
2025-04-17 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,26.48,27.63,24,39,1006,49,1018,1005,5.89,170,11.59,15,6149,163,344.68,13.4,42.96,73.52,13.69,83.13,127.19,1.58,2025-04-17 12:00:00,OpenWeather,2025-04-17,Moderate
2025-04-18 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,36.1,37.34,24,39,1013,58,1006,1001,0.74,111,8.22,34,7170,144,915.57,2.55,23.58,77.65,16.36,82.08,103.42,6.38,2025-04-18 12:00:00,OpenWeather,2025-04-18,Moderate
2025-04-19 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,32.61,31.0,24,39,1022,47,1020,1002,6.32,147,9.46,58,9683,163,558.64,19.86,33.9,79.85,11.41,84.76,123.75,3.0,2025-04-19 12:00:00,OpenWeather,2025-04-19,Moderate
2025-04-20 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,30.89,32.09,24,39,998,50,1020,997,1.26,230,11.08,5,9030,132,277.28,12.43,29.43,28.71,11.87,79.2,106.92,11.84,2025-04-20 12:00:00,OpenWeather,2025-04-20,Moderate
2025-04-21 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,31.01,31.9,24,39,1006,55,1009,1000,2.23,235,1.9,40,9349,112,322.08,7.48,5.88,17.33,10.66,44.8,64.06,4.84,2025-04-21 12:00:00,OpenWeather,2025-04-21,Moderate
2025-04-22 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,33.77,34.12,24,39,1017,44,1006,1013,5.44,339,8.86,66,8209,168,1209.99,17.45,59.85,76.24,28.58,70.56,111.48,8.23,2025-04-22 12:00:00,OpenWeather,2025-04-22,Moderate
2025-04-23 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,32.59,34.47,24,39,1012,52,1006,997,3.39,36,3.11,1,6569,117,1490.62,18.8,12.78,37.04,16.75,63.18,89.08,8.62,2025-04-23 12:00:00,OpenWeather,2025-04-23,Moderate
2025-04-24 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,35.86,35.85,24,39,1012,60,1006,998,4.84,25,9.6,5,5262,140,1453.05,15.54,8.34,76.62,21.18,57.4,88.4,3.24,2025-04-24 12:00:00,OpenWeather,2025-04-24,Moderate
2025-04-25 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,26.56,25.49,24,39,1005,46,1010,1012,1.2,177,10.89,72,8412,95,1004.02,17.21,59.46,16.35,2.85,49.4,60.27,7.09,2025-04-25 12:00:00,OpenWeather,2025-04-25,Satisfactory
2025-04-26 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,29.64,30.86,24,39,1015,48,1019,1015,5.06,330,4.25,7,4341,138,426.51,17.18,39.19,31.78,25.11,57.96,79.98,14.81,2025-04-26 12:00:00,OpenWeather,2025-04-26,Moderate
2025-04-27 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,30.5,31.84,24,39,1001,48,1012,998,2.34,87,3.57,38,6972,126,1051.32,0.87,11.12,18.35,18.72,55.44,73.18,7.38,2025-04-27 12:00:00,OpenWeather,2025-04-27,Moderate
2025-04-28 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,24.42,22.86,24,39,1002,63,1008,994,7.48,122,6.0,14,6236,171,711.06,2.79,42.61,60.87,27.2,71.82,107.01,7.58,2025-04-28 12:00:00,OpenWeather,2025-04-28,Moderate
2025-04-29 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,36.27,34.72,24,39,1013,70,1012,1013,7.54,335,1.98,1,9183,99,1185.04,17.57,21.15,16.99,20.77,54.45,67.52,4.23,2025-04-29 12:00:00,OpenWeather,2025-04-29,Satisfactory
2025-04-30 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,34.48,33.14,24,39,1017,62,1011,1003,7.22,57,2.45,77,7794,141,1109.21,14.23,36.5,44.12,3.69,76.14,102.03,1.63,2025-04-30 12:00:00,OpenWeather,2025-04-30,Moderate
2025-05-01 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,33.72,33.28,28,42,1011,53,1000,1001,0.54,82,3.55,2,7047,123,389.34,13.86,58.55,74.47,17.79,70.11,105.87,2.53,2025-05-01 12:00:00,OpenWeather,2025-05-01,Moderate
2025-05-02 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,39.03,37.26,28,42,1012,53,1006,1008,7.58,343,9.01,72,4072,116,744.88,15.33,15.96,76.54,27.72,62.64,97.72,8.83,2025-05-02 12:00:00,OpenWeather,2025-05-02,Moderate
2025-05-03 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,38.01,39.73,28,42,1014,74,1007,997,3.22,345,10.78,8,8246,131,1468.64,4.53,6.72,20.14,24.4,66.81,86.85,12.03,2025-05-03 12:00:00,OpenWeather,2025-05-03,Moderate
2025-05-04 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,35.64,35.97,28,42,996,51,1013,995,5.78,143,10.4,13,9877,114,1444.46,18.22,27.75,39.33,3.78,49.02,70.59,5.45,2025-05-04 12:00:00,OpenWeather,2025-05-04,Moderate
2025-05-05 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,36.02,36.73,28,42,1013,73,1002,1010,4.19,154,3.61,7,6315,150,1029.78,17.18,32.28,70.31,22.79,66.0,94.38,8.03,2025-05-05 12:00:00,OpenWeather,2025-05-05,Moderate
2025-05-06 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,32.19,31.07,28,42,1020,77,1016,1014,1.56,237,10.65,2,8917,120,1278.53,13.04,46.7,57.27,28.43,68.4,93.02,4.57,2025-05-06 12:00:00,OpenWeather,2025-05-06,Moderate
2025-05-07 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,38.26,36.97,28,42,1010,61,1006,993,2.87,20,3.84,36,7073,116,1225.78,7.58,10.61,65.18,29.26,49.88,66.84,9.53,2025-05-07 12:00:00,OpenWeather,2025-05-07,Moderate
2025-05-08 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,41.93,42.52,28,42,1005,52,1015,1004,7.93,348,10.42,11,9803,97,817.18,9.24,46.5,28.81,20.92,42.68,67.43,4.02,2025-05-08 12:00:00,OpenWeather,2025-05-08,Satisfactory
2025-05-09 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,29.22,28.98,28,42,1010,74,1006,1015,3.47,345,8.38,13,5864,143,378.06,5.9,25.03,19.55,20.38,65.78,90.12,1.33,2025-05-09 12:00:00,OpenWeather,2025-05-09,Moderate
2025-05-10 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,33.46,33.53,28,42,1012,59,1006,1003,1.95,262,5.33,59,7807,150,1385.58,14.09,45.86,29.38,18.37,88.5,123.01,4.8,2025-05-10 12:00:00,OpenWeather,2025-05-10,Moderate
2025-05-11 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,30.72,31.94,28,42,1003,72,1011,1013,2.94,38,10.33,4,6122,97,416.58,13.35,29.0,77.68,10.78,55.29,80.72,14.06,2025-05-11 12:00:00,OpenWeather,2025-05-11,Satisfactory
2025-05-12 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,34.27,34.23,28,42,998,54,1016,998,0.52,172,11.35,6,9224,86,493.44,18.38,36.5,17.74,15.14,49.02,58.82,3.29,2025-05-12 12:00:00,OpenWeather,2025-05-12,Satisfactory
2025-05-13 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,39.39,37.96,28,42,997,76,1002,999,2.59,123,3.69,57,7441,133,610.79,6.57,51.58,79.73,2.04,61.18,83.82,12.06,2025-05-13 12:00:00,OpenWeather,2025-05-13,Moderate
2025-05-14 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,31.22,29.41,28,42,999,79,1005,1000,0.62,64,3.12,80,5788,133,1082.87,1.47,40.7,27.89,8.44,57.19,80.64,13.22,2025-05-14 12:00:00,OpenWeather,2025-05-14,Moderate
2025-05-15 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,32.16,32.32,28,42,1005,52,1018,1012,3.65,352,7.68,50,8056,153,1091.11,6.16,38.28,61.13,25.7,74.97,114.7,10.23,2025-05-15 12:00:00,OpenWeather,2025-05-15,Moderate
2025-05-16 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,28.87,28.94,28,42,1020,63,1015,1009,2.9,61,7.24,11,9690,141,1285.92,8.18,17.04,23.4,17.11,84.6,127.75,14.98,2025-05-16 12:00:00,OpenWeather,2025-05-16,Moderate
2025-05-17 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,34.13,33.49,28,42,1016,52,1008,996,0.52,130,4.63,6,5793,144,365.27,5.97,9.08,22.04,5.94,74.88,95.85,6.75,2025-05-17 12:00:00,OpenWeather,2025-05-17,Moderate
2025-05-18 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,38.56,37.27,28,42,1005,63,1004,1014,6.08,197,2.42,61,9744,81,633.61,11.04,20.65,76.42,19.14,42.12,55.6,13.58,2025-05-18 12:00:00,OpenWeather,2025-05-18,Satisfactory
2025-05-19 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,36.18,34.65,28,42,1009,68,1002,991,7.61,53,8.0,9,9287,74,556.99,15.11,52.46,55.91,19.41,34.78,48.0,10.27,2025-05-19 12:00:00,OpenWeather,2025-05-19,Satisfactory
2025-05-20 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,36.57,38.34,28,42,995,79,1006,1013,6.46,346,11.6,73,7350,102,1009.85,10.86,15.3,15.07,26.76,47.94,75.27,6.39,2025-05-20 12:00:00,OpenWeather,2025-05-20,Moderate
2025-05-21 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,41.87,40.15,28,42,1007,77,1010,1012,1.14,187,1.61,2,8603,82,1035.48,19.01,6.7,23.72,15.28,41.0,58.22,3.06,2025-05-21 12:00:00,OpenWeather,2025-05-21,Satisfactory
2025-05-22 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,28.06,27.12,28,42,1021,53,1015,993,1.1,6,10.62,82,5930,159,1328.27,4.56,42.43,69.22,27.34,74.73,108.36,8.13,2025-05-22 12:00:00,OpenWeather,2025-05-22,Moderate
2025-05-23 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,31.09,30.22,28,42,1008,60,1015,1003,5.61,267,3.33,8,9577,141,1106.61,3.2,55.34,31.19,25.23,57.81,73.42,14.81,2025-05-23 12:00:00,OpenWeather,2025-05-23,Moderate
2025-05-24 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,34.87,34.38,28,42,1014,78,1009,997,1.14,287,2.89,79,4217,149,276.29,3.86,46.11,71.33,14.64,73.01,91.26,2.92,2025-05-24 12:00:00,OpenWeather,2025-05-24,Moderate
2025-05-25 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,29.54,31.52,28,42,1007,73,1009,1006,5.52,70,4.88,92,6020,151,387.15,18.22,6.5,45.51,20.5,84.56,117.54,12.93,2025-05-25 12:00:00,OpenWeather,2025-05-25,Moderate
2025-05-26 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,33.22,32.79,28,42,1014,56,1011,1000,6.8,88,6.74,10,8859,88,1110.81,5.44,52.12,14.59,19.94,52.8,78.14,3.35,2025-05-26 12:00:00,OpenWeather,2025-05-26,Satisfactory
2025-05-27 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,38.4,37.88,28,42,1010,68,1019,999,1.28,138,8.17,5,7405,108,895.75,12.13,37.7,10.85,27.68,57.24,72.69,6.02,2025-05-27 12:00:00,OpenWeather,2025-05-27,Moderate
2025-05-28 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,34.46,34.9,28,42,1006,54,1017,1003,7.7,246,6.2,12,9573,95,283.07,17.19,30.22,67.11,10.4,53.2,64.37,10.66,2025-05-28 12:00:00,OpenWeather,2025-05-28,Satisfactory
2025-05-29 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,34.14,35.56,28,42,1010,62,1001,1005,2.4,181,6.7,3,6628,78,1115.72,7.23,18.88,68.91,26.54,32.76,50.78,12.73,2025-05-29 12:00:00,OpenWeather,2025-05-29,Satisfactory
2025-05-30 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,37.8,36.83,28,42,1003,54,1013,1013,5.03,330,1.41,9,9812,101,286.43,16.33,9.03,73.76,2.23,55.55,81.1,3.9,2025-05-30 12:00:00,OpenWeather,2025-05-30,Moderate
2025-05-31 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,41.89,42.44,28,42,1013,59,1009,1009,5.81,201,2.87,32,9827,114,624.66,19.38,49.8,65.16,14.61,59.28,91.29,12.6,2025-05-31 12:00:00,OpenWeather,2025-05-31,Moderate
2025-06-01 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,34.35,34.56,28,39,1000,84,1014,1007,0.6,344,1.8,65,8688,113,1039.89,6.89,8.88,38.5,4.13,56.5,84.19,9.14,2025-06-01 12:00:00,OpenWeather,2025-06-01,Moderate
2025-06-02 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,31.79,31.39,28,39,996,70,1011,994,6.71,226,6.2,88,6431,84,1329.89,5.08,37.6,36.3,14.66,33.6,52.08,3.63,2025-06-02 12:00:00,OpenWeather,2025-06-02,Satisfactory
2025-06-03 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,36.36,35.6,28,39,1011,65,1001,996,2.27,147,11.86,29,4806,80,700.84,2.62,46.48,75.24,25.04,47.2,68.91,6.31,2025-06-03 12:00:00,OpenWeather,2025-06-03,Satisfactory
2025-06-04 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,29.68,30.75,28,39,1024,82,1007,1013,2.0,197,8.67,40,8911,64,404.54,16.31,23.85,24.05,3.51,26.88,38.71,1.86,2025-06-04 12:00:00,OpenWeather,2025-06-04,Satisfactory
2025-06-05 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,29.4,29.13,28,39,1010,81,1013,1010,1.67,54,11.35,87,7539,103,689.2,16.36,43.69,37.65,6.31,44.29,59.35,1.29,2025-06-05 12:00:00,OpenWeather,2025-06-05,Moderate
2025-06-06 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,29.9,31.81,28,39,1020,84,1005,1008,6.05,1,5.39,64,8549,79,242.82,7.82,16.25,42.65,9.31,33.97,45.52,10.54,2025-06-06 12:00:00,OpenWeather,2025-06-06,Satisfactory
2025-06-07 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,38.83,40.68,28,39,1015,85,1016,994,1.27,101,5.05,65,8637,60,1020.73,10.59,47.37,65.58,5.67,26.4,36.43,13.82,2025-06-07 12:00:00,OpenWeather,2025-06-07,Satisfactory
2025-06-08 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,36.04,35.57,28,39,1014,69,1003,1000,0.57,292,2.13,89,4262,102,289.6,11.67,25.17,48.47,17.93,45.9,69.31,9.24,2025-06-08 12:00:00,OpenWeather,2025-06-08,Moderate
2025-06-09 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,33.55,32.85,28,39,1010,82,1007,1010,3.69,306,9.77,75,7126,110,573.39,14.19,9.72,42.93,14.44,47.3,71.9,5.2,2025-06-09 12:00:00,OpenWeather,2025-06-09,Moderate
2025-06-10 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,38.17,38.77,28,39,1011,76,1003,1008,7.53,36,9.76,76,7638,73,1384.06,6.69,40.59,49.3,2.5,34.31,41.86,13.35,2025-06-10 12:00:00,OpenWeather,2025-06-10,Satisfactory
2025-06-11 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,32.63,33.92,28,39,997,85,1017,993,3.42,323,8.99,0,7789,106,248.95,0.44,46.2,55.31,17.32,53.0,71.02,6.88,2025-06-11 12:00:00,OpenWeather,2025-06-11,Moderate
2025-06-12 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,28.65,28.38,28,39,1004,77,1002,994,7.33,161,11.15,3,7814,96,1384.2,14.18,53.36,12.36,3.74,46.08,55.76,9.42,2025-06-12 12:00:00,OpenWeather,2025-06-12,Satisfactory
2025-06-13 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,29.59,31.47,28,39,1015,66,1015,1013,3.62,169,5.12,79,8092,107,1424.04,5.53,24.39,67.65,26.2,60.99,89.05,8.78,2025-06-13 12:00:00,OpenWeather,2025-06-13,Moderate
2025-06-14 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,38.57,39.74,28,39,997,68,1001,1004,4.88,15,3.86,90,8946,85,1283.86,13.38,31.7,54.12,12.8,34.85,52.97,9.23,2025-06-14 12:00:00,OpenWeather,2025-06-14,Satisfactory
2025-06-15 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,32.04,33.24,28,39,1005,66,1008,992,1.54,240,8.66,9,5507,128,521.87,17.15,18.72,35.46,8.86,74.24,98.0,5.22,2025-06-15 12:00:00,OpenWeather,2025-06-15,Moderate
2025-06-16 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,33.51,35.47,28,39,998,85,1019,991,7.07,67,10.55,64,7957,82,468.06,0.19,11.66,19.02,11.21,36.08,43.3,4.36,2025-06-16 12:00:00,OpenWeather,2025-06-16,Satisfactory
2025-06-17 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,29.05,29.51,28,39,1015,66,1018,1003,7.7,113,6.3,3,4999,74,208.35,11.03,30.79,73.3,13.3,38.48,51.95,10.6,2025-06-17 12:00:00,OpenWeather,2025-06-17,Satisfactory
2025-06-18 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,37.61,37.05,28,39,1011,75,1013,992,3.58,125,6.59,82,7291,72,848.47,17.69,22.87,77.65,14.05,31.68,41.5,6.39,2025-06-18 12:00:00,OpenWeather,2025-06-18,Satisfactory
2025-06-19 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,35.33,33.95,28,39,1007,82,1006,1012,6.75,293,2.05,2,5554,100,908.2,7.33,57.15,23.53,4.45,58.0,88.16,2.17,2025-06-19 12:00:00,OpenWeather,2025-06-19,Satisfactory
2025-06-20 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,34.01,32.83,28,39,1006,76,1009,998,0.78,244,8.93,80,5367,65,1080.89,4.65,50.71,45.72,27.62,27.95,39.13,11.29,2025-06-20 12:00:00,OpenWeather,2025-06-20,Satisfactory
2025-06-21 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,36.81,36.71,28,39,1002,88,1008,1014,1.36,181,2.84,97,7844,115,791.66,3.47,13.69,21.05,24.31,50.6,65.27,13.18,2025-06-21 12:00:00,OpenWeather,2025-06-21,Moderate
2025-06-22 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,28.93,29.72,28,39,1014,68,1018,1008,6.81,324,11.28,93,5821,98,1239.57,6.88,42.32,41.45,16.65,42.14,61.1,8.01,2025-06-22 12:00:00,OpenWeather,2025-06-22,Satisfactory
2025-06-23 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,36.88,35.0,28,39,1000,77,1019,1011,4.54,38,6.19,90,9791,81,1047.69,8.53,14.9,44.34,24.91,39.69,55.17,3.96,2025-06-23 12:00:00,OpenWeather,2025-06-23,Satisfactory
2025-06-24 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,35.42,35.31,28,39,1020,66,1018,992,4.97,3,11.47,75,8132,101,765.21,15.94,52.36,14.24,20.0,51.51,72.63,6.57,2025-06-24 12:00:00,OpenWeather,2025-06-24,Moderate
2025-06-25 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,32.39,32.46,28,39,1015,80,1003,1006,4.1,157,5.92,64,5771,124,804.15,7.23,54.88,29.26,21.77,50.84,66.6,6.39,2025-06-25 12:00:00,OpenWeather,2025-06-25,Moderate
2025-06-26 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,31.21,31.3,28,39,1006,75,1011,1000,6.99,138,1.17,8,4540,93,253.12,0.16,16.05,36.38,27.2,37.2,45.76,8.68,2025-06-26 12:00:00,OpenWeather,2025-06-26,Satisfactory
2025-06-27 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clear,clear sky,800,28.11,29.12,28,39,997,83,1004,997,5.5,302,8.81,5,8684,65,1393.34,19.17,58.81,75.58,23.01,34.45,46.16,2.52,2025-06-27 12:00:00,OpenWeather,2025-06-27,Satisfactory
2025-06-28 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,34.63,36.07,28,39,1000,83,1008,1010,5.5,277,9.65,53,9034,63,1203.94,16.37,44.56,20.86,28.94,27.09,38.74,5.13,2025-06-28 12:00:00,OpenWeather,2025-06-28,Satisfactory
2025-06-29 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,34.35,33.0,28,39,999,71,1018,1009,5.68,336,7.83,98,8192,73,1139.48,14.43,59.75,27.28,16.43,37.96,56.18,12.64,2025-06-29 12:00:00,OpenWeather,2025-06-29,Satisfactory
2025-06-30 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,28.82,28.79,28,39,1024,76,1006,990,6.51,247,6.82,77,4401,122,1450.19,7.23,42.08,76.97,15.15,69.54,100.14,2.01,2025-06-30 12:00:00,OpenWeather,2025-06-30,Moderate
2025-07-01 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,11.24,12.28,8,23,1020,60,1012,1008,3.1,324,9.95,89,9718,314,293.1,5.33,40.68,68.58,22.12,150.72,203.47,5.36,2025-07-01 12:00:00,OpenWeather,2025-07-01,Very Poor
2025-07-02 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,16.97,17.57,8,23,1004,46,1014,1007,5.5,155,11.55,71,4925,251,712.04,8.82,38.92,17.9,19.72,145.58,180.52,11.11,2025-07-02 12:00:00,OpenWeather,2025-07-02,Poor
2025-07-03 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Thunderstorm,thunderstorm,211,15.52,15.28,8,23,1017,56,1014,1012,3.58,213,9.94,83,6536,287,1421.16,8.72,29.16,46.24,2.06,143.5,180.81,13.86,2025-07-03 12:00:00,OpenWeather,2025-07-03,Poor
2025-07-04 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Mist,mist,701,11.04,12.85,8,23,1020,55,1007,993,5.08,95,1.31,68,3545,145,962.94,4.07,7.62,37.46,28.84,65.25,95.92,14.54,2025-07-04 12:00:00,OpenWeather,2025-07-04,Moderate
2025-07-05 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,12.34,14.13,8,23,999,65,1012,998,5.37,198,8.77,92,9026,173,217.72,11.08,16.36,32.42,13.49,86.5,118.51,9.37,2025-07-05 12:00:00,OpenWeather,2025-07-05,Moderate
2025-07-06 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Rain,light rain,500,13.42,13.05,8,23,1000,65,1010,992,6.17,302,8.19,90,5495,295,937.63,8.33,8.4,29.62,22.71,150.45,236.21,12.02,2025-07-06 12:00:00,OpenWeather,2025-07-06,Poor
2025-07-07 12:00:00,India,IN,Uttar Pradesh,UP,Varanasi,1253573,25.3176,82.9739,Clouds,few clouds,801,10.28,8.35,8,23,1008,53,1004,992,2.33,152,7.84,52,9421,298,315.31,3.32,51.53,53.12,5.73,137.08,219.33,10.41,2025-07-07 12:00:00,OpenWeather,2025-07-07,Poor
